Exited,Scaled Score,France,Spain,Male,Scaled Age,Scaled Tenure,Scaled Balance,NumOfProducts,Balance to Salary ratio,Product to tenure ratio,Age Tenure,Engagement Score,Scaled Salary ,IsActiveMember,Female,Germany,Age,Tenure,HasCrCard,Balance,EstimatedSalary,Year,Credit Score
0,1.33,0,1,1,-0.56,-0.7,-1.23,2,0%,0.67,0.09,0%,-1.2,0,0,0,33,3,1,? 0.00,"? 30,804.68",2025,779
0,1.89,1,0,1,-0.85,-1.39,-1.23,2,0%,2,0.03,0%,0.73,0,0,0,30,1,1,? 0.00,"? 1,41,860.62",2025,833
0,0.26,0,1,1,-1.14,-0.35,-1.23,1,0%,0.25,0.15,25%,0.14,1,0,0,27,4,0,? 0.00,"? 1,07,955.67",2025,676
0,-1.24,1,0,1,-0.95,-0.7,0.61,1,152%,0.33,0.1,0%,-0.43,0,0,0,29,3,0,"? 1,14,590.58","? 75,585.48",2025,531
0,-1.35,1,0,1,-0.09,0,-1.23,2,0%,0.4,0.13,0%,1.1,0,0,0,38,5,1,? 0.00,"? 1,63,185.76",2025,520
0,-1.32,0,0,1,-0.37,1.03,1,1,75%,0.13,0.23,13%,1.5,1,0,1,35,8,1,"? 1,38,782.76","? 1,86,118.93",2025,523
0,0.29,1,0,1,2.01,0.34,-1.23,2,0%,0.33,0.1,33%,-0.4,1,0,0,60,6,1,? 0.00,"? 77,331.77",2025,679
0,-1.01,1,0,1,-0.09,-0.7,0.37,1,53%,0.33,0.08,0%,1.53,0,0,0,38,3,0,"? 99,844.68","? 1,87,915.70",2025,553
0,-0.24,1,0,0,-1.71,0.69,0.36,1,59%,0.14,0.33,14%,1.2,1,1,0,21,7,1,"? 98,993.02","? 1,69,156.64",2025,627
0,-0.12,0,0,0,-0.18,0,1.2,1,305%,0.2,0.14,20%,-0.88,1,1,1,37,5,0,"? 1,51,242.48","? 49,637.65",2025,639
0,-1.28,0,1,0,0.67,1.72,0.88,1,239%,0.1,0.22,0%,-0.78,0,1,0,46,10,1,"? 1,31,414.76","? 54,947.51",2025,527
0,0.65,1,0,1,-0.09,1.38,-0.07,2,277%,0.22,0.24,22%,-1.29,1,0,0,38,9,1,"? 72,286.84","? 26,136.89",2025,713
0,-0.14,1,0,0,0.48,-1.04,-1.23,2,0%,1,0.05,0%,0.86,0,1,0,44,2,1,? 0.00,"? 1,49,665.65",2025,637
0,0.13,1,0,1,-0.47,0.69,-1.23,2,0%,0.29,0.21,29%,1.4,1,0,0,34,7,1,? 0.00,"? 1,80,427.24",2025,663
0,-1.56,0,0,1,0.48,1.38,1.35,2,82%,0.22,0.2,0%,1.67,0,0,1,44,9,1,"? 1,60,838.13","? 1,96,261.64",2025,500
0,0,0,0,0,0.2,-0.35,0.91,1,88%,0.25,0.1,25%,0.89,1,1,1,41,4,0,"? 1,33,432.59","? 1,51,303.48",2025,651
0,-0.66,0,1,1,0.2,1.03,0.14,1,5463%,0.13,0.2,0%,-1.71,0,0,0,41,8,1,"? 85,109.21","? 1,557.82",2025,587
0,-1.09,1,0,1,-0.18,-0.7,0.24,1,86%,0.33,0.08,0%,0.09,0,0,0,37,3,1,"? 91,184.01","? 1,05,476.65",2025,545
0,1.1,1,0,1,-0.95,1.03,0.86,1,168%,0.13,0.28,0%,-0.39,0,0,0,29,8,1,"? 1,30,306.49","? 77,469.38",2025,757
0,-0.54,1,0,0,-0.47,-0.35,-1.23,2,0%,0.5,0.12,0%,-0.68,0,1,0,34,4,0,? 0.00,"? 60,894.26",2025,598
0,-0.25,1,0,0,-0.37,-0.7,-1.23,1,0%,0.33,0.09,0%,-0.35,0,1,0,35,3,0,? 0.00,"? 80,190.36",2025,626
0,-0.18,0,0,0,-0.95,1.03,0.46,1,107%,0.13,0.28,13%,-0.04,1,1,1,29,8,1,"? 1,04,944.10","? 97,684.46",2025,633
0,0.45,1,0,1,0.1,1.38,-1.23,2,0%,0.22,0.23,0%,-1.04,0,0,0,40,9,1,? 0.00,"? 40,463.03",2025,694
0,1.02,0,0,1,2.58,0.34,1.7,2,93%,0.33,0.09,33%,1.66,1,0,1,66,6,1,"? 1,82,532.23","? 1,95,429.92",2025,749
0,-0.92,1,0,1,2.2,-0.7,-1.23,2,0%,0.67,0.05,0%,0.1,0,0,0,62,3,1,? 0.00,"? 1,05,986.01",2025,562
0,0.35,0,1,0,0.01,-0.35,1.01,1,116%,0.25,0.1,25%,0.36,1,1,0,39,4,1,"? 1,39,723.90","? 1,20,612.11",2025,684
0,-1.86,0,1,1,-1.23,1.03,-1.23,2,0%,0.25,0.31,25%,1.38,1,0,0,26,8,1,? 0.00,"? 1,79,655.87",2025,471
0,-0.46,0,0,1,0.01,1.03,0.95,2,429%,0.25,0.21,0%,-1.19,0,0,1,39,8,1,"? 1,36,000.45","? 31,708.53",2025,606
0,-0.46,1,0,1,0.1,0.34,0.69,2,255%,0.33,0.15,0%,-0.93,0,0,0,40,6,1,"? 1,19,501.88","? 46,774.94",2025,606
0,0.45,1,0,1,-0.85,-1.04,-1.23,3,0%,1.5,0.07,150%,-1.48,1,0,0,30,2,0,? 0.00,"? 15,039.41",2025,694
0,-1.63,1,0,0,0.67,-0.35,-1.23,2,0%,0.5,0.09,0%,-1.71,0,1,0,46,4,1,? 0.00,"? 1,907.66",2025,493
0,0.91,0,1,1,-0.28,0,-1.23,2,0%,0.4,0.14,40%,-0.06,1,0,0,36,5,1,? 0.00,"? 96,881.32",2025,738
0,-0.05,1,0,1,-1.42,1.03,-1.23,2,0%,0.25,0.33,0%,-0.13,0,0,0,24,8,0,? 0.00,"? 92,612.88",2025,646
0,-0.65,1,0,1,-0.85,-0.7,0.62,1,65%,0.33,0.1,0%,1.33,0,0,0,30,3,0,"? 1,15,007.08","? 1,76,858.50",2025,588
0,-0.99,1,0,1,0.1,1.72,1.02,1,132%,0.1,0.25,10%,0.1,1,0,0,40,10,1,"? 1,39,930.18","? 1,05,720.09",2025,555
0,-0.24,0,0,1,-1.04,0,-0.09,1,54%,0.2,0.18,20%,0.53,1,0,1,28,5,1,"? 71,097.23","? 1,30,504.49",2025,627
0,1.52,1,0,1,-0.85,1.72,-0.11,1,93%,0.1,0.33,10%,-0.44,1,0,0,30,10,1,"? 69,413.44","? 74,637.57",2025,797
0,0.76,0,0,1,-0.76,-1.04,1.35,2,248%,1,0.06,100%,-0.61,1,0,1,31,2,0,"? 1,60,997.54","? 64,831.36",2025,724
0,-0.76,0,1,1,0.39,-0.7,-1.23,2,0%,0.67,0.07,67%,0.61,1,0,0,43,3,1,? 0.00,"? 1,35,008.92",2025,577
0,-0.18,0,1,1,1.82,0.34,0.35,1,74%,0.17,0.1,17%,0.56,1,0,0,58,6,1,"? 98,308.51","? 1,32,034.13",2025,633
0,-0.18,1,0,0,-0.85,0.34,-1.23,2,0%,0.33,0.2,0%,-1.02,0,1,0,30,6,0,? 0.00,"? 41,642.29",2025,633
0,0.71,0,1,1,-0.37,-1.39,0.39,1,61%,1,0.03,100%,1.13,1,0,0,35,1,1,"? 1,00,829.94","? 1,65,008.97",2025,719
0,0.42,1,0,1,-1.42,0.34,-1.23,2,0%,0.33,0.25,33%,-0.13,1,0,0,24,6,1,? 0.00,"? 92,811.20",2025,691
0,-0.2,1,0,0,-0.76,1.03,0.98,1,72%,0.13,0.26,0%,1.56,0,1,0,31,8,1,"? 1,37,687.72","? 1,90,067.12",2025,631
0,-0.31,0,1,1,0.01,1.03,-1.23,2,0%,0.25,0.21,0%,-1.11,0,0,0,39,8,1,? 0.00,"? 36,122.96",2025,621
0,0.51,0,0,0,0.01,0,1.09,2,76%,0.4,0.13,40%,1.56,1,1,1,39,5,1,"? 1,44,550.83","? 1,89,664.43",2025,700
0,0.88,1,0,0,-0.28,0.34,-1.23,1,0%,0.17,0.17,0%,-0.51,0,1,0,36,6,1,? 0.00,"? 70,496.66",2025,736
0,0.2,1,0,1,-1.33,0.69,-1.23,2,0%,0.29,0.28,29%,0.78,1,0,0,25,7,1,? 0.00,"? 1,44,723.38",2025,670
0,-0.92,0,1,1,0.2,0,1.43,2,193%,0.4,0.12,0%,-0.25,0,0,0,41,5,1,"? 1,65,445.04","? 85,787.31",2025,562
0,2.06,1,0,1,-0.66,-0.35,1.27,2,103%,0.5,0.13,50%,0.9,1,0,0,32,4,1,"? 1,56,001.68","? 1,51,677.31",2025,850
0,-0.38,1,0,0,-0.09,-0.35,-0.06,1,95%,0.25,0.11,25%,-0.42,1,1,0,38,4,1,"? 72,594.00","? 76,042.48",2025,614
0,1.46,1,0,1,-0.85,1.03,-1.23,2,0%,0.25,0.27,0%,1.73,0,0,0,30,8,1,? 0.00,"? 1,99,644.20",2025,792
0,-0.67,0,1,0,-0.56,0.69,-1.23,2,0%,0.29,0.21,29%,1.19,1,1,0,33,7,1,? 0.00,"? 1,68,261.40",2025,586
0,0.33,0,1,0,1.82,-0.35,-1.23,1,0%,0.25,0.07,0%,1.32,0,1,0,58,4,1,? 0.00,"? 1,76,036.01",2025,682
0,0.47,0,1,0,1.15,0,-1.23,2,0%,0.4,0.1,0%,-0.78,0,1,0,51,5,1,? 0.00,"? 55,022.43",2025,696
0,0.79,1,0,1,-0.66,-1.39,-0.28,1,129%,1,0.03,100%,-0.94,1,0,0,32,1,1,"? 59,271.82","? 46,019.43",2025,727
0,-0.82,1,0,0,-0.56,-1.39,-1.23,2,0%,2,0.03,0%,0.05,0,1,0,33,1,1,? 0.00,"? 1,02,750.70",2025,571
0,-2.2,1,0,1,2.01,0.69,0.03,1,159%,0.14,0.12,14%,-0.88,1,0,0,60,7,0,"? 78,391.17","? 49,424.60",2025,438
0,0.21,0,0,0,-0.47,0.34,-0.63,2,24%,0.33,0.18,0%,0.99,0,1,1,34,6,0,"? 37,266.67","? 1,56,917.12",2025,671
0,-0.31,0,1,0,-0.18,1.38,0.11,2,906%,0.22,0.24,0%,-1.58,0,1,0,37,9,1,"? 83,061.26","? 9,170.54",2025,621
0,-1.65,1,0,0,-0.28,-1.73,-0.37,1,51%,1,0,100%,0.07,1,1,0,36,0,1,"? 53,369.13","? 1,03,934.12",2025,491
0,1.17,1,0,1,-0.85,0,-1.23,2,0%,0.4,0.17,40%,0.09,1,0,0,30,5,0,? 0.00,"? 1,05,155.66",2025,764
0,-0.85,0,1,1,0.01,0,-1.23,2,0%,0.4,0.13,40%,0.51,1,0,0,39,5,1,? 0.00,"? 1,29,569.92",2025,568
0,1.68,0,1,1,-1.14,-1.39,0.97,1,119%,1,0.04,100%,0.27,1,0,0,27,1,0,"? 1,37,275.36","? 1,15,733.16",2025,813
0,1.11,1,0,0,-0.66,-1.04,0.13,1,112%,0.5,0.06,50%,-0.43,1,1,0,32,2,1,"? 84,378.90","? 75,396.43",2025,758
0,-0.02,1,0,0,0.67,-1.04,-1.23,2,0%,1,0.04,100%,-0.58,1,1,0,46,2,1,? 0.00,"? 66,602.70",2025,649
0,-0.68,1,0,0,-0.09,0,-1.23,1,0%,0.2,0.13,20%,-0.22,1,1,0,38,5,1,? 0.00,"? 87,363.56",2025,585
0,-1.13,0,0,1,1.15,0.69,0.22,2,50%,0.29,0.14,0%,1.39,0,0,1,51,7,1,"? 90,373.28","? 1,79,861.79",2025,541
0,-1.59,0,0,0,1.53,0.69,0.89,1,1321%,0.14,0.13,14%,-1.57,1,1,1,55,7,1,"? 1,31,778.66","? 9,972.64",2025,497
0,1.04,0,1,0,-0.47,1.03,0.81,2,26504%,0.25,0.24,0%,-1.73,0,1,0,34,8,0,"? 1,27,095.14",? 479.54,2025,751
0,-0.05,1,0,1,-0.09,0.69,-1.23,2,0%,0.29,0.18,0%,-1.71,0,0,0,38,7,1,? 0.00,"? 1,528.40",2025,646
0,-0.36,1,0,1,-0.95,1.38,-1.23,1,0%,0.11,0.31,11%,1.16,1,0,0,29,9,1,? 0.00,"? 1,66,984.44",2025,616
0,-0.18,1,0,1,-0.76,-1.39,-1.23,1,0%,1,0.03,0%,-0.9,0,0,0,31,1,1,? 0.00,"? 48,606.71",2025,633
0,-0.31,0,1,1,-0.56,-0.35,-1.23,2,0%,0.5,0.12,50%,-1.04,1,0,0,33,4,1,? 0.00,"? 40,299.23",2025,621
0,-0.03,0,0,1,0.48,1.38,0.56,2,121%,0.22,0.2,22%,-0.14,1,0,1,44,9,1,"? 1,11,369.79","? 91,947.74",2025,648
0,1.08,0,0,0,-0.85,0.34,1.25,2,246%,0.33,0.2,33%,-0.65,1,1,1,30,6,0,"? 1,54,221.37","? 62,688.55",2025,755
0,0.94,1,0,0,0.48,0.69,-1.23,2,0%,0.29,0.16,29%,1.57,1,1,0,44,7,1,? 0.00,"? 1,90,534.76",2025,741
0,0.78,1,0,1,-0.18,-1.04,0.89,2,380%,1,0.05,0%,-1.14,0,0,0,37,2,1,"? 1,32,057.92","? 34,743.98",2025,726
0,-1.17,1,0,1,0.01,-1.04,-1.23,2,0%,1,0.05,100%,0.65,1,0,0,39,2,1,? 0.00,"? 1,37,651.60",2025,537
0,-0.23,1,0,1,0.58,1.38,-1.23,2,0%,0.22,0.2,22%,-0.06,1,0,0,45,9,1,? 0.00,"? 96,862.56",2025,628
0,1.64,1,0,1,-1.42,0.69,0.53,1,60%,0.14,0.29,0%,1.45,0,0,0,24,7,1,"? 1,09,558.36","? 1,83,515.13",2025,809
0,-0.77,0,0,0,-0.28,1.03,1.44,1,714%,0.13,0.22,13%,-1.34,1,1,1,36,8,1,"? 1,66,287.85","? 23,305.85",2025,576
0,1.15,0,1,0,-1.9,0.34,-1.23,2,0%,0.33,0.32,0%,-0.78,0,1,0,19,6,1,? 0.00,"? 55,500.17",2025,762
0,1.02,1,0,1,-0.18,0.69,-1.23,2,0%,0.29,0.19,0%,-1.39,0,0,0,37,7,1,? 0.00,"? 20,306.79",2025,749
0,-1.15,0,1,1,-1.04,0,-1.23,2,0%,0.4,0.18,0%,-0.9,0,0,0,28,5,1,? 0.00,"? 48,382.40",2025,539
0,0.35,1,0,1,-0.37,-0.7,0.97,1,368%,0.33,0.09,33%,-1.09,1,0,0,35,3,1,"? 1,37,179.39","? 37,264.11",2025,684
0,-0.19,1,0,1,0.2,-1.73,0.48,1,101%,1,0,100%,0.1,1,0,0,41,0,0,"? 1,06,134.46","? 1,05,570.39",2025,632
0,-1.55,0,0,1,0.1,0,0.61,1,91%,0.2,0.13,0%,0.46,0,0,1,40,5,0,"? 1,14,655.58","? 1,26,535.92",2025,501
0,-2.06,0,1,0,-1.52,1.38,-1.23,2,0%,0.22,0.39,22%,-0.91,1,1,0,23,9,0,? 0.00,"? 48,021.71",2025,451
0,0.66,1,0,0,-1.33,-0.35,-1.23,2,0%,0.5,0.16,0%,-0.31,0,1,0,25,4,0,? 0.00,"? 82,500.84",2025,714
0,-0.68,0,1,0,-0.56,1.03,-1.23,2,0%,0.25,0.24,0%,0.25,0,1,0,33,8,1,? 0.00,"? 1,14,182.07",2025,585
0,0.67,0,1,1,-0.76,0.69,-1.23,1,0%,0.14,0.23,14%,0.87,1,0,0,31,7,1,? 0.00,"? 1,49,970.59",2025,715
0,1.04,0,1,1,-0.56,-0.35,0.04,1,67%,0.25,0.12,0%,0.3,0,0,0,33,4,1,"? 79,281.61","? 1,17,547.76",2025,751
0,-1.3,0,1,0,-0.18,-1.73,-1.23,1,0%,1,0,100%,0.55,1,1,0,37,0,0,? 0.00,"? 1,31,521.72",2025,525
0,0.98,0,0,1,-0.37,-0.35,0.35,1,74%,0.25,0.11,0%,0.58,0,0,1,35,4,1,"? 98,270.34","? 1,33,617.43",2025,745
0,-0.46,0,1,0,1.34,-1.39,0.53,1,144%,1,0.02,100%,-0.42,1,1,0,53,1,1,"? 1,09,330.06","? 75,860.01",2025,606
0,0.35,1,0,1,-0.47,1.38,-1.23,2,0%,0.22,0.26,22%,-0.61,1,0,0,34,9,1,? 0.00,"? 65,257.57",2025,684
0,2.06,1,0,1,-0.76,-0.7,-1.23,2,0%,0.67,0.1,0%,0.38,0,0,0,31,3,1,? 0.00,"? 1,21,866.87",2025,850
0,-1.21,1,0,1,-1.42,-1.39,-1.23,1,0%,1,0.04,100%,1.21,1,0,0,24,1,1,? 0.00,"? 1,69,653.32",2025,534
0,-0.32,1,0,0,-0.95,-0.7,-1.23,2,0%,0.67,0.1,67%,0.93,1,1,0,29,3,0,? 0.00,"? 1,53,392.28",2025,620
0,0.24,1,0,1,0.58,0.69,1.05,1,384%,0.14,0.16,0%,-1.1,0,0,0,45,7,1,"? 1,42,072.02","? 37,013.29",2025,674
0,0.13,0,1,0,-0.56,1.03,0.33,1,263%,0.13,0.24,13%,-1.1,1,1,0,33,8,1,"? 96,769.04","? 36,864.05",2025,663
0,0.85,0,1,1,0.48,-0.7,0.47,1,104%,0.33,0.07,33%,0.03,1,0,0,44,3,0,"? 1,06,070.89","? 1,01,617.43",2025,733
0,-0.8,0,1,1,-0.09,-0.35,-1.23,2,0%,0.5,0.11,50%,1.68,1,0,0,38,4,1,? 0.00,"? 1,96,517.43",2025,573
0,0.48,0,0,0,0.87,-1.04,0.51,2,104%,1,0.04,100%,0.07,1,1,1,48,2,1,"? 1,08,128.96","? 1,03,944.37",2025,697
0,0.54,1,0,1,0.48,0.34,0.36,1,65%,0.17,0.14,0%,0.89,0,0,0,44,6,1,"? 98,862.54","? 1,51,516.70",2025,703
0,0.5,1,0,1,0.48,1.03,1.32,1,148%,0.13,0.18,0%,0.12,0,0,0,44,8,1,"? 1,58,697.61","? 1,07,181.22",2025,699
0,0.26,1,0,1,-0.56,0.34,1.52,1,217%,0.17,0.18,0%,-0.37,0,0,0,33,6,0,"? 1,71,490.78","? 79,099.64",2025,676
0,1.36,0,0,1,-0.37,0.69,0.35,2,84%,0.29,0.2,0%,0.31,0,0,1,35,7,1,"? 98,556.89","? 1,17,644.36",2025,782
0,-0.26,1,0,0,-1.04,-0.7,-1.23,1,0%,0.33,0.11,0%,1.45,0,1,0,28,3,0,? 0.00,"? 1,83,646.41",2025,625
0,1.15,0,1,1,-0.95,1.72,0.63,2,78%,0.2,0.34,0%,0.84,0,0,0,29,10,1,"? 1,15,545.33","? 1,48,256.43",2025,762
0,-1.44,0,0,0,0.2,1.03,1.24,1,394%,0.13,0.2,13%,-1.06,1,1,1,41,8,1,"? 1,53,895.65","? 39,087.42",2025,511
0,-0.1,1,0,0,-0.28,0,-0.16,1,213%,0.2,0.14,0%,-1.2,0,1,0,36,5,1,"? 66,392.64","? 31,106.67",2025,641
0,-2.2,1,0,1,-0.09,-1.04,-1.23,2,0%,1,0.05,0%,0.64,0,0,0,38,2,1,? 0.00,"? 1,36,859.55",2025,438
0,0.07,0,1,1,0.2,1.03,0.53,1,165%,0.13,0.2,13%,-0.58,1,0,0,41,8,1,"? 1,09,402.13","? 66,463.62",2025,657
0,1.19,1,0,0,-1.14,0.69,1.32,2,334%,0.29,0.26,29%,-0.91,1,1,0,27,7,0,"? 1,58,786.67","? 47,579.25",2025,766
0,-2.05,1,0,0,2.01,0.34,0.73,1,85%,0.17,0.1,17%,0.75,1,1,0,60,6,1,"? 1,21,730.49","? 1,42,963.29",2025,452
0,0.28,1,0,1,0.2,-1.04,1.15,1,1052%,0.5,0.05,0%,-1.5,0,0,0,41,2,1,"? 1,48,088.11","? 14,083.12",2025,678
0,0.24,1,0,1,-1.61,-0.7,-1.23,1,0%,0.33,0.14,33%,1.28,1,0,0,22,3,1,? 0.00,"? 1,73,940.59",2025,674
0,1.86,0,1,1,0.1,-0.35,-1.23,2,0%,0.5,0.1,50%,-0.32,1,0,0,40,4,0,? 0.00,"? 81,622.52",2025,830
0,-1.21,1,0,1,-0.37,-1.04,0.09,2,71%,1,0.06,0%,0.27,0,0,0,35,2,1,"? 81,951.74","? 1,15,668.53",2025,534
0,-0.04,0,1,1,-0.56,0.69,0.72,2,157%,0.29,0.21,0%,-0.4,0,0,0,33,7,1,"? 1,21,260.19","? 77,216.48",2025,647
0,-1.93,0,0,0,0.29,-0.7,0.15,1,52%,0.33,0.07,33%,1.11,1,1,1,42,3,1,"? 85,679.25","? 1,64,104.74",2025,464
0,0.82,0,0,0,-0.18,0,0.76,1,105%,0.2,0.14,0%,0.32,0,1,1,37,5,1,"? 1,24,053.03","? 1,18,591.67",2025,730
0,0.56,1,0,1,-1.33,-0.7,0.6,1,58%,0.33,0.12,33%,1.68,1,0,0,25,3,0,"? 1,13,736.27","? 1,96,864.61",2025,705
0,0.58,1,0,0,-0.28,0.34,-1.23,1,0%,0.17,0.17,0%,-0.02,0,1,0,36,6,0,? 0.00,"? 98,810.78",2025,707
0,-1.23,0,1,0,0.01,-1.73,-1.23,2,0%,2,0,0%,-0.09,0,1,0,39,0,1,? 0.00,"? 94,977.30",2025,532
0,0.76,0,0,1,-0.56,0,0.43,2,86%,0.4,0.15,0%,0.37,0,0,1,33,5,1,"? 1,03,564.83","? 1,21,085.72",2025,724
0,-2.43,0,0,0,0.2,1.72,0.73,2,124%,0.2,0.24,0%,-0.03,0,1,1,41,10,1,"? 1,22,189.66","? 98,301.61",2025,416
0,-1.24,1,0,0,-0.18,-1.39,-1.23,1,0%,1,0.03,0%,-1.66,0,1,0,37,1,1,? 0.00,"? 4,606.97",2025,531
0,1.09,1,0,0,-1.52,-1.39,0.58,1,99%,1,0.04,100%,0.23,1,1,0,23,1,1,"? 1,12,568.31","? 1,13,408.11",2025,756
0,0.13,1,0,0,0.29,0,0.77,1,160%,0.2,0.12,20%,-0.38,1,1,0,42,5,1,"? 1,24,626.07","? 78,004.50",2025,663
0,-1.28,1,0,1,-0.76,-0.35,-1.23,1,0%,0.25,0.13,0%,1.2,0,0,0,31,4,1,? 0.00,"? 1,69,361.89",2025,527
0,0.38,0,1,1,-0.76,-0.7,-1.23,2,0%,0.67,0.1,0%,-0.9,0,0,0,31,3,0,? 0.00,"? 48,228.10",2025,687
0,1.54,0,1,0,-1.04,-0.7,1.05,1,316%,0.33,0.11,0%,-0.96,0,1,0,28,3,1,"? 1,42,253.65","? 45,042.56",2025,799
0,-0.8,0,0,1,-0.85,1.03,0.82,1,66%,0.13,0.27,0%,1.61,0,0,1,30,8,1,"? 1,27,406.50","? 1,92,950.60",2025,573
0,0.4,1,0,0,0.67,0.69,-0.39,2,71%,0.29,0.15,29%,-0.47,1,1,0,46,7,1,"? 52,016.08","? 72,993.65",2025,689
0,-1.04,0,0,1,-0.37,1.38,0.86,2,66%,0.22,0.26,0%,1.69,0,0,1,35,9,1,"? 1,29,847.75","? 1,97,325.40",2025,550
0,0.51,0,1,0,0.67,0,-0.32,2,125%,0.4,0.11,40%,-0.95,1,1,0,46,5,0,"? 56,580.95","? 45,424.13",2025,700
0,0.66,1,0,0,0.1,-1.73,-1.23,2,0%,2,0,0%,-0.65,0,1,0,40,0,1,? 0.00,"? 62,762.12",2025,714
0,-1.04,0,0,1,-0.09,-1.04,0.43,1,114%,0.5,0.05,50%,-0.16,1,0,1,38,2,0,"? 1,03,391.38","? 90,878.13",2025,550
0,0.92,0,1,0,-1.14,1.03,0.36,1,92%,0.13,0.3,13%,0.12,1,1,0,27,8,1,"? 98,926.40","? 1,06,969.98",2025,739
0,0.6,1,0,1,-0.09,0,-1.23,2,0%,0.4,0.13,40%,-0.32,1,0,0,38,5,1,? 0.00,"? 81,452.29",2025,709
0,0.98,0,1,0,1.91,1.03,-1.23,1,0%,0.13,0.14,13%,-1.11,1,1,0,59,8,1,? 0.00,"? 36,124.98",2025,745
0,-0.25,0,0,1,-0.28,-1.04,1.69,2,316%,1,0.06,100%,-0.74,1,0,1,36,2,1,"? 1,81,671.16","? 57,531.14",2025,626
0,0.02,0,1,1,0.2,1.03,0.62,1,61%,0.13,0.2,0%,1.54,0,0,0,41,8,1,"? 1,15,144.68","? 1,88,905.43",2025,652
0,-2.51,1,0,1,0.1,-0.7,-1.23,2,0%,0.67,0.08,0%,0.43,0,0,0,40,3,0,? 0.00,"? 1,24,874.23",2025,408
0,-0.44,1,0,1,0.29,1.72,1.4,1,421%,0.1,0.24,0%,-1.06,0,0,0,42,10,1,"? 1,63,548.07","? 38,866.85",2025,608
0,0.2,0,1,0,-0.95,1.38,-1.23,2,0%,0.22,0.31,0%,-1.26,0,1,0,29,9,1,? 0.00,"? 27,359.19",2025,670
0,1.55,1,0,0,0.96,0.69,0.51,1,229%,0.14,0.14,0%,-0.92,0,1,0,49,7,0,"? 1,08,007.36","? 47,125.11",2025,800
0,-0.72,0,0,0,-0.09,-0.7,0.94,1,411%,0.33,0.08,33%,-1.17,1,1,1,38,3,1,"? 1,35,157.05","? 32,919.42",2025,581
0,-0.65,0,0,1,-0.37,-0.7,0.45,1,110%,0.33,0.09,0%,-0.1,0,0,1,35,3,1,"? 1,04,356.38","? 94,498.82",2025,588
0,-0.22,0,1,1,-0.47,-1.39,0.72,1,102%,1,0.03,0%,0.34,0,0,0,34,1,0,"? 1,21,151.05","? 1,19,357.93",2025,629
0,1.1,1,0,0,3.06,-1.73,0.19,2,57%,2,0,200%,0.94,1,1,0,71,0,1,"? 88,084.13","? 1,54,337.47",2025,757
0,0.33,1,0,0,0.87,0.69,-1.23,2,0%,0.29,0.15,0%,-0.61,0,1,0,48,7,1,? 0.00,"? 65,069.03",2025,682
0,0.84,1,0,1,-1.33,-1.73,0.55,1,64%,1,0,0%,1.26,0,0,0,25,0,0,"? 1,10,942.90","? 1,72,576.56",2025,732
0,0.34,0,1,1,0.1,1.03,-1.23,1,0%,0.13,0.2,0%,-0.42,0,0,0,40,8,1,? 0.00,"? 75,848.22",2025,683
0,1.41,1,0,1,0.67,0.69,0.66,2,126%,0.29,0.15,29%,-0.12,1,0,0,46,7,1,"? 1,17,685.31","? 93,360.35",2025,787
0,-0.54,0,0,1,1.34,1.72,1.46,1,123%,0.1,0.19,10%,0.64,1,0,1,53,10,1,"? 1,67,772.96","? 1,36,886.86",2025,598
0,0.2,0,1,1,0.29,-0.7,0.08,1,43%,0.33,0.07,0%,1.53,0,0,0,42,3,1,"? 81,589.04","? 1,88,227.80",2025,670
0,-0.33,0,0,0,-1.04,0.34,0.36,2,205%,0.33,0.21,0%,-0.9,0,1,1,28,6,1,"? 99,152.73","? 48,475.12",2025,619
0,1.75,0,1,0,-0.76,-1.04,0.28,1,91%,0.5,0.06,0%,0.06,0,1,0,31,2,1,"? 94,222.53","? 1,03,570.80",2025,820
0,2.06,0,1,1,0.48,1.03,-1.23,2,0%,0.25,0.18,25%,1.45,1,0,0,44,8,1,? 0.00,"? 1,83,617.32",2025,850
0,0.19,1,0,1,0.01,-0.7,0.69,1,70%,0.33,0.08,33%,1.24,1,0,0,39,3,1,"? 1,19,452.03","? 1,71,575.54",2025,669
0,-1.58,0,0,1,0.58,0.69,0.52,2,66%,0.29,0.16,29%,1.15,1,0,1,45,7,0,"? 1,09,200.74","? 1,65,990.44",2025,498
0,-1.63,1,0,0,-0.56,1.03,0.23,1,152%,0.13,0.24,13%,-0.7,1,1,0,33,8,1,"? 90,791.69","? 59,659.53",2025,493
0,1.09,1,0,1,-0.47,-1.39,0.43,1,115%,1,0.03,100%,-0.17,1,0,0,34,1,1,"? 1,03,133.26","? 90,059.04",2025,756
0,0.69,1,0,1,-0.09,0.69,0.34,1,52%,0.14,0.18,0%,1.55,0,0,0,38,7,0,"? 97,459.06","? 1,89,175.71",2025,717
0,0.09,0,0,0,-0.66,-0.7,1.19,2,86%,0.67,0.09,67%,1.3,1,1,1,32,3,0,"? 1,50,923.74","? 1,74,652.51",2025,659
0,-0.09,1,0,1,2.2,0.69,-1.23,2,0%,0.29,0.11,29%,-0.68,1,0,0,62,7,1,? 0.00,"? 61,120.75",2025,642
0,1.41,0,0,0,-0.09,-0.7,1.31,1,561%,0.33,0.08,33%,-1.25,1,1,1,38,3,1,"? 1,58,373.23","? 28,228.35",2025,787
